latitude,longitude,host_response_rate,host_identity_verified,price
37.7963249,-122.4119068,100%,t,$499.00 
37.79001229,-122.4135703,88%,f,$85.00 
37.79136288,-122.4129075,100%,f,$150.00 
37.79601577,-122.4100284,100%,t,$219.00 
37.79291344,-122.4172641,N/A,t,$289.00 
37.79378106,-122.418881,100%,f,$260.00 
37.79572528,-122.4180237,88%,f,$115.00 
37.79466475,-122.4115166,100%,t,$250.00 
37.79670361,-122.4139422,N/A,t,$175.00 
37.79044078,-122.4104332,100%,f,$160.00 
37.79351713,-122.4207944,N/A,t,$180.00 
37.79530271,-122.4112131,N/A,f,$125.00 
37.79062164,-122.4119138,100%,t,$195.00 
37.79623786,-122.4159506,91%,f,$389.00 
37.78925625,-122.4159843,100%,t,$150.00 
37.76076817,-122.5039562,0%,f,$100.00 
37.74714772,-122.4943862,N/A,f,$300.00 
37.75987746,-122.4915227,100%,f,$100.00 
37.75118754,-122.4999911,100%,t,$85.00 
37.75781144,-122.4858135,100%,t,$138.00 
37.75487699,-122.4812537,N/A,t,$200.00 
37.75548425,-122.4999199,100%,t,$70.00 
37.75277982,-122.4992264,N/A,f,$590.00 
37.75797309,-122.5010002,100%,t,$199.00 
37.76260874,-122.5014624,100%,t,$155.00 
37.75893138,-122.5066625,N/A,t,$480.00 
37.76266736,-122.477767,N/A,f,$99.00 
37.75075005,-122.5045469,N/A,t,$450.00 
37.75370825,-122.4877806,100%,t,$99.00 
37.75765325,-122.50869,100%,t,$150.00 
37.75370217,-122.4825379,100%,f,$80.00 
37.76350067,-122.4802729,N/A,f,$54.00 
37.76220632,-122.5051796,91%,t,$400.00 
37.75840847,-122.4872516,100%,t,$350.00 
37.75743045,-122.5047058,N/A,f,$550.00 
37.76261203,-122.4914555,100%,t,$289.00 
37.75212491,-122.4841813,100%,t,$150.00 
37.76309568,-122.5061802,100%,f,$100.00 
37.75927239,-122.5046929,90%,f,$125.00 
37.75211734,-122.4975682,N/A,t,$120.00 
37.7570444,-122.5081831,100%,t,$295.00 
37.7585691,-122.488776,100%,t,$99.00 
37.76230554,-122.5031441,N/A,f,$230.00 
37.75738091,-122.5071664,100%,t,$160.00 
37.76358642,-122.4824523,83%,t,$55.00 
37.74789714,-122.5045409,100%,t,$215.00 
37.75378825,-122.4826523,100%,t,$125.00 
37.75987897,-122.5057661,N/A,t,$75.00 
37.76269377,-122.4843715,100%,t,$179.00 
37.75283704,-122.5056626,100%,t,$98.00 
37.76463161,-122.4822629,83%,t,$65.00 
37.7598729,-122.4847678,76%,t,$90.00 
37.76413014,-122.4836885,83%,t,$55.00 
37.75925536,-122.4884151,97%,f,$200.00 
37.75212148,-122.5083968,100%,f,$209.00 
37.76046109,-122.5047767,100%,f,$295.00 
37.75993649,-122.4803993,100%,t,$300.00 
37.76379989,-122.5073232,N/A,t,$190.00 
37.74974539,-122.4824194,100%,f,$65.00 
37.75208502,-122.484447,100%,t,$99.00 
37.76408034,-122.4785141,0%,f,$120.00 
37.75580243,-122.4978699,100%,t,$62.00 
37.75591088,-122.4940513,100%,t,$67.00 
37.7579101,-122.5004873,91%,t,$175.00 
37.74913363,-122.5071467,100%,f,$135.00 
37.7639089,-122.4977868,100%,t,$160.00 
37.76361416,-122.4801098,100%,t,$65.00 
37.75848782,-122.4878857,N/A,f,$100.00 
37.76337596,-122.4853316,N/A,t,$50.00 
37.75230296,-122.5023588,100%,t,$125.00 
37.75997035,-122.5086631,100%,t,$100.00 
37.76491225,-122.4869849,N/A,f,$40.00 
37.74619824,-122.4888571,N/A,f,$80.00 
37.75723667,-122.4794281,100%,t,$75.00 
37.76255931,-122.4778399,100%,t,$155.00 
37.74758044,-122.4907,100%,t,$200.00 
37.76160181,-122.4949617,100%,t,$147.00 
37.76350598,-122.4771454,100%,t,$129.00 
37.75452112,-122.4864639,100%,f,$350.00 
37.76222069,-122.5021799,N/A,t,$75.00 
37.75382601,-122.5091262,100%,t,$47.00 
37.76247057,-122.5013904,N/A,t,$225.00 
37.7573388,-122.5019444,100%,t,$299.00 
37.7592082,-122.4811457,67%,f,$120.00 
37.75388389,-122.4832619,100%,t,$58.00 
37.7552703,-122.4911848,N/A,t,$250.00 
37.76276202,-122.506234,100%,t,$150.00 
37.75974517,-122.5054378,100%,t,$300.00 
37.75139591,-122.5012523,100%,t,$60.00 
37.75326515,-122.486147,100%,t,$130.00 
37.75963525,-122.5063976,100%,t,$135.00 
37.75014215,-122.4942169,N/A,t,$80.00 
37.76359913,-122.4857357,N/A,t,$70.00 
37.76332743,-122.5017127,100%,t,$120.00 
37.75881053,-122.4896335,N/A,f,$40.00 
37.75135949,-122.4773924,100%,t,$32.00 
37.76089791,-122.4776873,86%,f,$109.00 
37.74907543,-122.48171,100%,f,$77.00 
37.76509521,-122.4785767,91%,t,$299.00 
37.76450763,-122.477834,97%,f,$160.00 
37.75676561,-122.4889142,100%,t,$80.00 
37.76101631,-122.5055383,N/A,f,$950.00 
37.74740362,-122.4872831,100%,f,$109.00 
37.76013254,-122.4956187,100%,t,$99.00 
37.7534598,-122.5035849,100%,f,$70.00 
37.76136997,-122.5035928,93%,f,$130.00 
37.7562834,-122.506494,100%,f,$160.00 
37.76108651,-122.5066938,100%,t,$97.00 
37.74988696,-122.4776792,100%,t,$32.00 
37.76395953,-122.5021767,100%,t,$145.00 
37.76351348,-122.4979137,100%,t,$300.00 
37.7510021,-122.4768016,100%,t,$81.00 
37.75903596,-122.4794706,N/A,t,$425.00 
37.74550467,-122.5052897,N/A,t,$190.00 
37.75578278,-122.498341,100%,t,$85.00 
37.76374774,-122.5066198,N/A,t,"$1,100.00 "
37.76071668,-122.5080865,100%,t,$169.00 
37.74817535,-122.501154,50%,f,$350.00 
37.75242103,-122.4998404,90%,t,$89.00 
37.76068614,-122.5028289,100%,t,$109.00 
37.75097871,-122.5033021,N/A,t,$90.00 
37.74984269,-122.5085211,100%,t,$495.00 
37.7583197,-122.5107562,50%,t,$161.00 
37.76419494,-122.4909166,100%,t,$150.00 
37.76295281,-122.4832434,100%,t,$140.00 
37.75966254,-122.508496,100%,t,$295.00 
37.75532354,-122.5084929,100%,t,$75.00 
37.75726938,-122.500994,67%,t,$300.00 
37.7615373,-122.4857256,75%,f,$65.00 
37.74963799,-122.5060998,100%,t,$125.00 
37.75176591,-122.5049039,N/A,t,$100.00 
37.76194322,-122.4802331,N/A,f,$69.00 
37.75546338,-122.5080952,76%,t,$250.00 
37.76394785,-122.4996286,100%,f,$190.00 
37.74537753,-122.5074062,90%,t,$199.00 
37.75653456,-122.5088026,N/A,f,$130.00 
37.75222414,-122.507843,100%,f,$150.00 
37.75459245,-122.4981408,100%,t,$300.00 
37.75389865,-122.5010121,100%,t,$140.00 
37.75171413,-122.4993429,90%,t,$89.00 
37.76149706,-122.503735,90%,t,$159.00 
37.74666442,-122.5025599,100%,t,$70.00 
37.7602816,-122.487042,100%,t,$225.00 
37.76075123,-122.5066116,100%,t,$320.00 
37.75805958,-122.5077478,100%,t,$275.00 
37.75296064,-122.5064656,100%,t,$220.00 
37.75633847,-122.5036482,100%,t,$520.00 
37.76339026,-122.5078367,64%,f,$80.00 
37.76244474,-122.5072784,100%,t,$200.00 
37.74747482,-122.5016667,50%,f,$90.00 
37.75262838,-122.4976165,N/A,f,$165.00 
37.75733976,-122.508541,100%,t,$130.00 
37.76233577,-122.481655,83%,t,$60.00 
37.75173631,-122.4772342,N/A,t,$250.00 
37.74663231,-122.504868,100%,t,$135.00 
37.76281279,-122.5059802,20%,t,$89.00 
37.75853313,-122.5050631,100%,t,$99.00 
37.75384183,-122.5007563,100%,t,$275.00 
37.75457221,-122.4833138,100%,t,$89.00 
37.76530467,-122.4787629,57%,t,$100.00 
37.76182384,-122.5046155,90%,f,$215.00 
37.75231819,-122.4847569,N/A,t,$79.00 
37.76192004,-122.4974066,100%,t,$175.00 
37.75135188,-122.4923106,100%,t,$180.00 
37.75488066,-122.4949597,100%,t,$100.00 
37.75582148,-122.4913329,84%,t,$88.00 
37.74602431,-122.4935148,N/A,f,$600.00 
37.75265534,-122.4906412,100%,f,$128.00 
37.76296351,-122.4785408,100%,t,$300.00 
37.75103429,-122.5065083,100%,f,$100.00 
37.75688031,-122.4866512,100%,t,$139.00 
37.76087331,-122.5059146,100%,t,$60.00 
37.7482926,-122.4806174,100%,t,$125.00 
37.74895975,-122.4924026,100%,t,$72.00 
37.75730065,-122.4848312,100%,f,$47.00 
37.76282214,-122.4817188,100%,t,$105.00 
37.75930319,-122.5036574,100%,t,$75.00 
37.75968422,-122.4919175,N/A,t,$148.00 
37.75085367,-122.4789613,100%,t,$145.00 
37.74831585,-122.4990432,100%,t,$80.00 
37.75970258,-122.4853378,97%,f,$130.00 
37.74799421,-122.4859451,100%,f,$89.00 
37.74977069,-122.5002266,100%,t,$150.00 
37.75919657,-122.4994659,100%,t,$180.00 
37.7478056,-122.5031612,100%,t,$153.00 
37.76441671,-122.4879486,N/A,t,$120.00 
37.7461817,-122.4895545,94%,t,$84.00 
37.75425055,-122.4939235,100%,t,$149.00 
37.75384845,-122.4928673,100%,t,$118.00 
37.76416288,-122.4784693,97%,f,$80.00 
37.75950771,-122.4981008,100%,t,$275.00 
37.76083434,-122.5076299,N/A,f,$200.00 
37.75793566,-122.4895361,100%,t,$99.00 
37.75574653,-122.4791684,100%,t,$99.00 
37.74808849,-122.4866984,100%,f,$129.00 
37.75553114,-122.4830735,100%,t,$99.00 
37.76249129,-122.5056433,N/A,f,$96.00 
37.75497185,-122.4895633,N/A,t,$395.00 
37.76310047,-122.5032012,100%,f,$85.00 
37.75406474,-122.4860963,100%,t,$180.00 
37.75951237,-122.483706,N/A,t,$100.00 
37.75318463,-122.5009914,100%,f,$135.00 
37.75545762,-122.492811,100%,t,$39.00 
37.76290304,-122.4890601,100%,f,$189.00 
37.75841668,-122.5069614,100%,t,$345.00 
37.75751431,-122.4812679,100%,t,$72.00 
37.75703195,-122.4893938,100%,t,$90.00 
37.75585356,-122.4876854,100%,t,$185.00 
37.74575346,-122.5003228,100%,t,$91.00 
37.75827965,-122.4871302,97%,f,$89.00 
37.74648508,-122.5060137,96%,f,$195.00 
37.76091937,-122.5084767,N/A,f,$100.00 
37.74950011,-122.4916428,100%,t,$75.00 
37.76257909,-122.5082166,100%,t,$95.00 
37.75612798,-122.4845582,100%,t,$190.00 
37.75922179,-122.4892894,N/A,f,$70.00 
37.75300153,-122.4907264,100%,f,$89.00 
37.75870617,-122.480865,100%,f,$139.00 
37.74832572,-122.4823091,100%,t,$189.00 
37.75349697,-122.4982988,N/A,t,$120.00 
37.75604782,-122.481312,100%,t,$72.00 
37.75655262,-122.4799019,100%,t,$75.00 
37.74666219,-122.5007152,100%,t,$140.00 
37.75515467,-122.5072851,100%,t,$45.00 
37.76122372,-122.4838492,76%,t,$38.00 
37.7577078,-122.4886854,90%,f,$89.00 
37.75494928,-122.5077607,100%,t,$40.00 
37.7640359,-122.479416,100%,t,$179.00 
37.75534584,-122.5078353,100%,t,$75.00 
37.75970644,-122.5092201,100%,t,$191.00 
37.7619372,-122.4807514,100%,t,$200.00 
37.76424483,-122.5017353,N/A,f,$108.00 
37.75196243,-122.4995199,90%,t,$150.00 
37.74732785,-122.489515,100%,t,$129.00 
37.75503677,-122.5089988,90%,t,$240.00 
37.75791112,-122.5073321,75%,t,$69.00 
37.76299475,-122.4964706,94%,t,$125.00 
37.74671336,-122.5066792,100%,t,$95.00 
37.75414325,-122.4932435,100%,t,$45.00 
37.74699717,-122.5066761,100%,f,$199.00 
37.76009816,-122.500041,0%,t,$79.00 
37.74729963,-122.5022042,N/A,f,$200.00 
37.75404419,-122.5075749,100%,t,$85.00 
37.76056765,-122.4771763,100%,t,$175.00 
37.75360723,-122.5078635,100%,t,$63.00 
37.74905031,-122.502233,100%,t,$125.00 
37.7462478,-122.5051431,100%,t,$200.00 
37.7573702,-122.5061944,100%,t,$265.00 
37.75943544,-122.5033482,100%,t,$250.00 
37.75912204,-122.4778837,100%,t,$150.00 
37.75557304,-122.4944092,100%,t,$43.00 
37.75206591,-122.4843425,100%,t,$99.00 
37.75078486,-122.5025885,100%,f,$149.00 
37.74556431,-122.508021,90%,t,$89.00 
37.75429075,-122.4905177,100%,t,$190.00 
37.75779054,-122.4822519,67%,f,$240.00 
37.76202953,-122.5075934,100%,t,$75.00 
37.76304186,-122.5072248,N/A,t,$415.00 
37.76020044,-122.4811385,100%,t,$120.00 
37.75098929,-122.5003234,100%,t,$70.00 
37.74755002,-122.4903292,100%,f,$199.00 
37.75633999,-122.4921545,84%,t,$79.00 
37.74715694,-122.5051667,N/A,t,$95.00 
37.75320483,-122.4830796,100%,f,$281.00 
37.7569881,-122.507658,100%,t,$225.00 
37.7595381,-122.4936797,N/A,f,$375.00 
37.7610426,-122.4909055,100%,f,$150.00 
37.74891013,-122.4879383,N/A,f,$950.00 
37.75634482,-122.492647,100%,t,$43.00 
37.77066379,-122.4364872,N/A,f,$275.00 
37.77524859,-122.4363737,100%,t,$550.00 
37.77468281,-122.4340248,71%,t,$65.00 
37.77480267,-122.4251667,67%,f,$297.00 
37.78470745,-122.4455543,90%,f,$255.00 
37.77191153,-122.4304074,100%,f,$75.00 
37.77288585,-122.4296043,N/A,t,$450.00 
37.78643862,-122.4429806,100%,t,$350.00 
37.7724811,-122.4301613,100%,t,$125.00 
37.78565411,-122.4292195,100%,t,$120.00 
37.76943192,-122.4337738,100%,t,$365.00 
37.78329391,-122.4451754,100%,t,$245.00 
37.78762883,-122.4394609,100%,t,$195.00 
37.78432582,-122.4370501,100%,t,$115.00 
37.77596419,-122.4452493,90%,t,$160.00 
37.77392617,-122.4314832,100%,t,$105.00 
37.78481832,-122.4413646,100%,t,$240.00 
37.78384457,-122.4251801,N/A,f,$120.00 
37.77438072,-122.4241315,100%,t,"$1,300.00 "
37.77040966,-122.4366376,100%,t,$300.00 
37.78816736,-122.4254069,N/A,t,$650.00 
37.77206543,-122.4318499,100%,t,$335.00 
37.77235999,-122.4362522,N/A,t,$100.00 
37.77250915,-122.4332026,63%,f,$400.00 
37.77755722,-122.4332635,100%,f,$295.00 
37.78566629,-122.4321357,100%,t,$98.00 
37.78263414,-122.4438157,N/A,t,$179.00 
37.77210745,-122.4320391,N/A,t,$350.00 
37.77755372,-122.4236683,N/A,f,$200.00 
37.77403872,-122.425506,75%,t,$225.00 
37.77738152,-122.4400775,100%,t,$110.00 
37.7766388,-122.4264006,100%,t,$300.00 
37.7699722,-122.4297729,100%,t,$95.00 
37.78133483,-122.4279662,N/A,t,$99.00 
37.78554705,-122.4458824,100%,t,$115.00 
37.77618045,-122.4232217,100%,t,$90.00 
37.77274154,-122.4369751,100%,t,$99.00 
37.77287444,-122.434019,100%,t,$165.00 
37.78876371,-122.4298963,90%,t,$350.00 
37.77547047,-122.4363072,N/A,f,$200.00 
37.77100509,-122.4362933,100%,t,$295.00 
37.77361526,-122.4259059,100%,t,$99.00 
37.77127884,-122.4284068,100%,t,$250.00 
37.77418721,-122.4327952,91%,f,$112.00 
37.78696521,-122.426596,N/A,f,$125.00 
37.77855066,-122.4386426,100%,f,$107.00 
37.78690089,-122.4427455,100%,f,$300.00 
37.77700121,-122.4413104,100%,t,$225.00 
37.77477789,-122.4276965,N/A,f,$150.00 
37.77477241,-122.4251156,100%,f,$150.00 
37.77144229,-122.4314924,100%,t,$140.00 
37.78571464,-122.4331008,100%,t,$109.00 
37.78987747,-122.4250561,N/A,t,$90.00 
37.77812464,-122.4375613,N/A,t,$155.00 
37.78223315,-122.4390473,100%,t,$300.00 
37.77088337,-122.4276478,100%,t,$500.00 
37.77052201,-122.4311419,100%,t,$90.00 
37.77836156,-122.431235,100%,t,$100.00 
37.77727294,-122.4247409,100%,t,$199.00 
37.78562556,-122.4259366,100%,t,$259.00 
37.78014253,-122.4317476,100%,t,$125.00 
37.77173782,-122.4326553,100%,t,$300.00 
37.78251092,-122.4449003,100%,t,$150.00 
37.77375898,-122.4271835,100%,t,$244.00 
37.78499732,-122.4380941,100%,t,$700.00 
37.77589581,-122.4284061,100%,t,$100.00 
37.77200448,-122.4316187,N/A,t,$750.00 
37.77464717,-122.4348185,N/A,t,$200.00 
37.77803996,-122.4368425,N/A,f,$500.00 
37.7704586,-122.4288792,100%,t,$150.00 
37.78653399,-122.4249523,100%,f,"$8,500.00 "
37.77421341,-122.4328729,N/A,t,$150.00 
37.78775489,-122.4254913,100%,t,$130.00 
37.7769633,-122.4241326,N/A,t,$55.00 
37.77683125,-122.4460872,N/A,t,$110.00 
37.78028571,-122.4344737,100%,t,$175.00 
37.77202737,-122.4260428,N/A,f,$99.00 
37.77479775,-122.427114,100%,t,$200.00 
37.78458316,-122.4362663,100%,t,$130.00 
37.77631679,-122.4371174,N/A,t,$150.00 
37.77738653,-122.4271296,N/A,t,$99.00 
37.77796635,-122.4379181,86%,t,$130.00 
37.78581607,-122.4440909,100%,t,$185.00 
37.78628528,-122.4330952,100%,t,$500.00 
37.77438311,-122.4271611,100%,t,$390.00 
37.77771895,-122.4232196,N/A,f,$183.00 
37.7766754,-122.429621,100%,t,$115.00 
37.76960395,-122.4337842,N/A,f,$200.00 
37.78901411,-122.4230171,N/A,f,$170.00 
37.77844609,-122.4316584,100%,t,$75.00 
37.78526169,-122.442565,100%,t,$180.00 
37.7799823,-122.4390334,100%,t,$98.00 
37.78539189,-122.4357659,100%,t,$350.00 
37.77887825,-122.4401547,91%,t,$500.00 
37.77323777,-122.4294379,100%,t,$150.00 
37.77071115,-122.4279836,0%,f,$69.00 
37.77219074,-122.4256455,100%,t,$300.00 
37.78100842,-122.4408308,N/A,t,$425.00 
37.77673347,-122.432367,N/A,f,$195.00 
37.77585214,-122.4264123,50%,t,$350.00 
37.78702019,-122.4417337,N/A,f,"$1,000.00 "
37.77665707,-122.4430856,100%,t,$249.00 
37.77846712,-122.4322356,N/A,t,$175.00 
37.769738,-122.4323269,100%,f,$310.00 
37.78729986,-122.4290838,100%,t,$160.00 
37.77075241,-122.436135,100%,f,$215.00 
37.78879565,-122.4288884,100%,t,$140.00 
37.7772097,-122.4399405,N/A,f,$200.00 
37.77775831,-122.4345174,100%,f,$200.00 
37.77340775,-122.4361248,N/A,t,$90.00 
37.78626102,-122.4252175,N/A,t,$25.00 
37.77438662,-122.4375486,N/A,f,$425.00 
37.77674298,-122.4369367,N/A,t,$150.00 
37.7771081,-122.4428514,N/A,t,$950.00 
37.77063889,-122.430868,100%,f,$86.00 
37.7880778,-122.4230249,100%,t,$265.00 
37.77645508,-122.4422437,N/A,f,"$3,050.00 "
37.77976347,-122.4427565,100%,t,$350.00 
37.77252654,-122.4312801,100%,f,$70.00 
37.77665796,-122.4342487,100%,t,$70.00 
37.77831882,-122.4307888,100%,f,$200.00 
37.78642312,-122.4397386,100%,t,$450.00 
37.78479583,-122.4454791,N/A,f,$190.00 
37.77963121,-122.4246722,75%,t,$80.00 
37.77599806,-122.4296349,100%,t,$145.00 
37.78831334,-122.426703,100%,t,$185.00 
37.78017227,-122.4377082,100%,t,$133.00 
37.77022606,-122.4352353,N/A,f,$500.00 
37.77341637,-122.4356615,100%,t,$125.00 
37.78900177,-122.4292379,N/A,t,$190.00 
37.77736076,-122.4361,90%,t,$300.00 
37.7739652,-122.4278335,100%,t,$250.00 
37.77872717,-122.4364317,N/A,t,$100.00 
37.7791676,-122.4462693,100%,t,$89.00 
37.78262752,-122.444602,100%,t,$115.00 
37.78309777,-122.4457811,100%,t,$75.00 
37.78885897,-122.4240095,N/A,f,$200.00 
37.78477266,-122.4349681,N/A,t,$179.00 
37.77635632,-122.4450546,N/A,t,$150.00 
37.77016331,-122.4355324,N/A,t,$275.00 
37.78526549,-122.4361645,N/A,t,$225.00 
37.7785598,-122.4363252,100%,t,$140.00 
37.7878811,-122.422624,67%,f,$295.00 
37.78031342,-122.4344054,N/A,f,$400.00 
37.78280439,-122.4316498,N/A,t,$249.00 
37.77934208,-122.4445617,N/A,f,$300.00 
37.78508551,-122.442975,100%,t,$400.00 
37.77675376,-122.4251673,100%,f,$252.00 
37.76958625,-122.4301079,N/A,t,$120.00 
37.78328253,-122.4279196,100%,t,$108.00 
37.7849767,-122.4310129,N/A,t,$71.00 
37.78255294,-122.4379022,N/A,f,$185.00 
37.78550311,-122.4357544,100%,f,$130.00 
37.77289687,-122.4356006,100%,t,$150.00 
37.78800052,-122.4276031,N/A,f,$175.00 
37.77649919,-122.4423046,N/A,f,$500.00 
37.77589062,-122.4281792,100%,t,$153.00 
37.7696802,-122.43134,N/A,t,$149.00 
37.77309818,-122.4294336,N/A,f,$150.00 
37.78057089,-122.4415372,100%,t,$160.00 
37.78089858,-122.4416324,N/A,t,$129.00 
37.78177597,-122.4345646,100%,t,$269.00 
37.78611094,-122.4401923,100%,t,$134.00 
37.7720231,-122.4320355,N/A,f,$95.00 
37.77675483,-122.4244784,N/A,t,$80.00 
37.77197498,-122.4306127,N/A,t,$750.00 
37.78580699,-122.4462394,100%,t,$225.00 
37.77649831,-122.4304977,100%,t,$500.00 
37.78083642,-122.4410859,100%,t,$135.00 
37.77547829,-122.4240886,100%,t,$300.00 
37.77169524,-122.4305997,N/A,t,$70.00 
37.77914286,-122.4441308,90%,t,$250.00 
37.77338996,-122.4275426,N/A,t,$415.00 
37.77115366,-122.4367912,97%,f,$125.00 
37.78317741,-122.4312445,N/A,t,$100.00 
37.77662049,-122.4443157,100%,t,$165.00 
37.77290378,-122.4245332,100%,t,$80.00 
37.78396171,-122.4442286,100%,t,$110.00 
37.77852042,-122.4370481,N/A,t,"$7,500.00 "
37.78366543,-122.4439491,N/A,t,$95.00 
37.78805423,-122.4242398,N/A,t,$120.00 
37.77305977,-122.4267845,100%,f,$120.00 
37.78811105,-122.4252822,N/A,t,$400.00 
37.78280032,-122.4322103,100%,t,$95.00 
37.78008245,-122.4456742,N/A,f,$350.00 
37.77495904,-122.4287347,100%,t,$184.00 
37.77059487,-122.4336789,N/A,t,$250.00 
37.77155871,-122.4312294,N/A,t,$145.00 
37.76922616,-122.4358169,100%,t,$125.00 
37.78462482,-122.4373084,N/A,t,$125.00 
37.77454033,-122.4304054,N/A,t,$175.00 
37.77901641,-122.4424496,100%,t,$129.00 
37.78734444,-122.4228392,100%,t,$89.00 
37.78654196,-122.4427052,100%,t,$235.00 
37.77882134,-122.4422938,100%,t,$250.00 
37.77818644,-122.439691,100%,f,$145.00 
37.77739768,-122.426421,N/A,t,$120.00 
37.77825582,-122.4340793,100%,f,$73.00 
37.77041707,-122.4285574,100%,t,$125.00 
37.7813126,-122.4426652,100%,t,$175.00 
37.77439853,-122.4345947,N/A,t,$170.00 
37.77136664,-122.4317283,50%,t,$99.00 
37.77416696,-122.4291019,N/A,t,$400.00 
37.78272609,-122.4334043,N/A,t,$70.00 
37.78628604,-122.4456956,100%,t,$145.00 
37.78791813,-122.4400505,100%,t,$150.00 
37.78609246,-122.4288507,90%,t,$220.00 
37.7803772,-122.4320794,100%,t,$83.00 
37.77639157,-122.4306171,N/A,t,$80.00 
37.78648929,-122.4440592,N/A,f,$100.00 
37.77736357,-122.440287,100%,f,$348.00 
37.77454686,-122.435855,N/A,t,$200.00 
37.77224982,-122.433859,100%,f,$119.00 
37.77836263,-122.4398877,N/A,t,$95.00 
37.78563313,-122.444658,N/A,f,$850.00 
37.78661685,-122.4232489,40%,t,$170.00 
37.7853777,-122.4279811,N/A,t,$78.00 
37.77649156,-122.4367225,100%,t,$150.00 
37.7769955,-122.4436326,N/A,f,$165.00 
37.77604718,-122.4378858,100%,t,$110.00 
37.77205465,-122.4320739,100%,t,$110.00 
37.77314024,-122.4318545,N/A,f,$250.00 
37.76935943,-122.4308279,100%,t,$100.00 
37.77400005,-122.426605,N/A,t,$800.00 
37.77830401,-122.4377814,0%,f,$550.00 
37.78599888,-122.4421181,N/A,t,"$2,250.00 "
37.77081159,-122.4316197,N/A,t,$75.00 
37.77879438,-122.4366819,100%,t,$150.00 
37.78145049,-122.4324092,75%,t,$220.00 
37.78637858,-122.4242457,100%,f,$999.00 
37.77988631,-122.4345243,100%,f,$150.00 
37.78002748,-122.4426523,N/A,t,$60.00 
37.78455883,-122.445992,100%,t,$220.00 
37.77445487,-122.4372908,100%,t,$300.00 
37.78442799,-122.4435547,100%,t,$499.00 
37.78135221,-122.4243417,100%,t,$229.00 
37.78550149,-122.4406669,N/A,f,$250.00 
37.77710822,-122.4429515,100%,t,$750.00 
37.78600747,-122.4303497,N/A,f,$99.00 
37.7716479,-122.436937,97%,f,$125.00 
37.77317982,-122.4350311,N/A,t,$100.00 
37.78345474,-122.4325678,100%,t,$150.00 
37.7747928,-122.4312003,N/A,t,$85.00 
37.78324245,-122.4332279,100%,t,$90.00 
37.78878231,-122.4252684,100%,f,$299.00 
37.78124875,-122.4308984,N/A,t,$59.00 
37.77162775,-122.4309156,N/A,t,$125.00 
37.77988455,-122.4389592,N/A,f,$65.00 
37.78752583,-122.4404659,100%,t,$175.00 
37.77164527,-122.4352928,100%,t,$250.00 
37.77218917,-122.432715,100%,f,$250.00 
37.78983291,-122.4252136,100%,f,$200.00 
